   #	     Z	     Area 
 237	209100	385708608 
 238	416150	298746368 
 239	693646	218667584 
 240	  6630	513467360 
 241	 72541	460574048 
 242	209100	386754912 
 243	416150	297829728 
 244	693646	219317920 
 245	  6630	517471296 
 246	 72541	465470784 
 247	209100	387202496 
 248	416150	299205792 
 249	693646	219073328 
 250	  6630	512990016 
 251	 72541	463038432 
 252	209100	386662208 
 253	416150	298513728 
 254	693646	219500928 
 255	  6630	514324288 
 256	 72541	464219904 
 257	209100	386547968 
 258	416150	299096224 
 259	693646	219742896 
 260	  6630	514994304 
 261	 72541	465677568 
 262	209100	385696640 
 263	416150	298376736 
 264	693646	220160416 
 265	  6630	509288576 
 266	 72541	464739264 
 267	209100	387607904 
 268	416150	299203136 
 269	693646	219608992 
 270	  6630	511696768 
 271	 72541	463126016 
 272	209100	379196320 
 273	416150	299104864 
 274	693646	219737056 
 275	  6630	506137472 
 276	 72541	465301792 
 277	209100	387766272 
 278	416150	299189056 
 279	693646	220150816 
 280	  6630	514196832 
 281	 72541	466545536 
 282	209100	387432192 
 283	416150	299707936 
 284	693646	219750608 
 285	  6630	511693920 
 286	 72541	465579520 
 287	209100	389142080 
 288	416150	299354624 
 289	693646	220021248 
 290	  6630	509808960 
 291	 72541	466034048 
 292	209100	388347136 
 293	416150	299590528 
 294	693646	219727280 
 295	  6630	516467776 
 296	 72541	464586624 
 297	209100	389172224 
 298	416150	299214336 
 299	693646	219834528 
 300	  6630	517264640 
 301	 72541	464038048 
 302	209100	386648896 
 303	416150	298907264 
 304	693646	221066784 
 305	  6630	514463968 
 306	 72541	466849856 
 307	209100	380244896 
 308	416150	298753120 
 309	693646	219790016 
 310	  6630	510274432 
 311	 72541	461396160 
 312	209100	386403232 
 313	416150	299203360 
 314	693646	219972704 
 315	  6630	515134784 
 316	 72541	465390944 
 317	209100	386920320 
 318	416150	299156544 
 319	693646	220190880 
 320	  6630	508866464 
 321	 72541	464320000 
 322	209100	388129600 
 323	416150	299301504 
 324	693646	218502784 
 325	  6630	516719936 
 326	 72541	465856800 
 327	209100	387033728 
 328	416150	299718112 
 329	693646	220523056 
 330	  6630	514294656 
 331	 72541	463716480 
 332	209100	385920736 
 333	416150	299975136 
 334	693646	219913504 
 335	  6630	513728576 
 336	 72541	465896768 
 337	209100	386199936 
 338	416150	299404032 
 339	693646	220464384 
 340	  6630	512214336 
 341	 72541	464261056 
 342	209100	386467424 
 343	416150	300037696 
 344	693646	220070560 
 345	  6630	517456192 
 346	 72541	466022464 
 347	209100	387517184 
 348	416150	299970976 
 349	693646	221029600 
 350	  6630	510154592 
 351	 72541	465785632 
 352	209100	387199040 
 353	416150	300211584 
 354	693646	220639360 
 355	  6630	514756256 
 356	 72541	465995776 
 357	209100	387474688 
 358	416150	299753344 
 359	693646	221039504 
 360	  6630	516282912 
 361	 72541	465972672 
 362	209100	387447808 
 363	416150	299870016 
 364	693646	220869328 
 365	  6630	515386304 
 366	 72541	465579584 
 367	209100	387651008 
 368	416150	300037760 
 369	693646	220969664 
 370	  6630	516145568 
 371	 72541	465473600 
 372	209100	388575520 
 373	416150	300398528 
 374	693646	220721488 
 375	  6630	516225568 
 376	 72541	468192032 
 377	209100	388832736 
 378	416150	300310848 
 379	693646	220836656 
 380	  6630	519661248 
 381	 72541	466576832 
 382	209100	388975488 
 383	416150	300385888 
 384	693646	220919328 
 385	  6630	517717024 
 386	 72541	466072128 
 387	209100	388845952 
 388	416150	300356608 
 389	693646	221209632 
 390	  6630	515267008 
 391	 72541	468954944 
 392	209100	388206752 
 393	416150	300310976 
 394	693646	220971632 
 395	  6630	516758752 
 396	 72541	467940416 
 397	209100	389256960 
 398	416150	300338240 
 399	693646	221014592 
 400	  6630	515888736 
 401	 72541	467763616 
 402	209100	389487840 
 403	416150	300276992 
 404	693646	220982064 
 405	  6630	515330592 
 406	 72541	466837568 
 407	209100	390092736 
 408	416150	300648832 
 409	693646	220800400 
 410	  6630	516606784 
 411	 72541	466975168 
 412	209100	389070208 
 413	416150	300698272 
 414	693646	221248112 
 415	  6630	519297344 
 416	 72541	465706016 
 417	209100	389229280 
 418	416150	300380160 
 419	693646	221940256 
 420	  6630	516427584 
 421	 72541	468491200 
 422	209100	388373888 
 423	416150	300807360 
 424	693646	221134176 
 425	  6630	517735104 
 426	 72541	466255872 
 427	209100	388805248 
 428	416150	300393952 
 429	693646	221385056 
 430	  6630	516747104 
 431	 72541	467956224 
 432	209100	390825056 
 433	416150	301157120 
 434	693646	221733552 
 435	  6630	521890752 
 436	 72541	469461888 
 437	209100	389017536 
 438	416150	301487360 
 439	693646	221640304 
 440	  6630	518859456 
 441	 72541	465386944 
 442	209100	389189056 
 443	416150	300856768 
 444	693646	221320464 
 445	  6630	518327392 
 446	 72541	469262464 
 447	209100	390745856 
 448	416150	300559552 
 449	693646	221747584 
 450	  6630	519725280 
 451	 72541	463773856 
 452	209100	388333696 
 453	416150	300677984 
 454	693646	221470528 
 455	  6630	519777216 
 456	 72541	467634496 
 457	209100	390402400 
 458	416150	300951424 
 459	693646	221395792 
 460	  6630	518355136 
 461	 72541	468672064 
 462	209100	390281280 
 463	416150	300809760 
 464	693646	221872320 
 465	  6630	517536896 
 466	 72541	469643296 
 467	209100	390278528 
 468	416150	301087616 
 469	693646	221441152 
 470	  6630	519336576 
 471	 72541	467424768 
 472	209100	390315776 
 473	416150	300972672 
 474	693646	222363184 
 475	  6630	516569952 
 476	 72541	466030880 
 477	209100	390880640 
 478	416150	301133408 
 479	693646	222055456 
 480	  6630	516935104 
 481	 72541	469803200 
 482	209100	390503040 
 483	416150	300815328 
 484	693646	221603008 
 485	  6630	516605088 
 486	 72541	469726464 
 487	209100	389828224 
 488	416150	300744896 
 489	693646	222445360 
 490	  6630	518780480 
 491	 72541	469615424 
 492	209100	391220992 
 493	416150	301433568 
 494	693646	222239040 
 495	  6630	518683456 
 496	 72541	469784224 
 497	209100	390332192 
 498	416150	301483744 
 499	693646	222164224 
 500	  6630	520100320 
 501	 72541	467029824 
 502	209100	391264000 
 503	416150	301350976 
 504	693646	223018144 
 505	  6630	519534240 
 506	 72541	468912192 
 507	209100	389032768 
 508	416150	301291648 
 509	693646	222252512 
 510	  6630	519537888 
 511	 72541	467784608 
 512	209100	390941568 
 513	416150	301994272 
 514	693646	222251408 
 515	  6630	518021120 
 516	 72541	468889984 
 517	209100	391548928 
 518	416150	302092800 
 519	693646	222187232 
 520	  6630	519588224 
 521	 72541	469368064 
 522	209100	391000576 
 523	416150	301301728 
 524	693646	222151696 
 525	  6630	519100864 
 526	 72541	450331040 
 527	209100	391751648 
 528	416150	300403872 
 529	693646	222672192 
 530	  6630	519178880 
 531	 72541	469347904 
 532	209100	392275616 
 533	416150	300136576 
 534	693646	222117296 
 535	  6630	520164992 
 536	 72541	468556608 
 537	209100	390087328 
 538	416150	301982976 
 539	693646	222462784 
 540	  6630	518619776 
 541	 72541	471022464 
 542	209100	391071040 
 543	416150	301611072 
 544	693646	222343344 
 545	  6630	518293312 
 546	 72541	468626048 
 547	209100	392109088 
 548	416150	302164832 
 549	693646	222769232 
 550	  6630	519072256 
 551	 72541	469164288 
 552	209100	391202368 
 553	416150	300484032 
 554	693646	222889504 
 555	  6630	520118496 
 556	 72541	469753504 
 557	209100	391514592 
 558	416150	301464448 
 559	693646	222032800 
 560	  6630	519097088 
 561	 72541	469707168 
 562	209100	391562816 
 563	416150	301641728 
 564	693646	222719856 
 565	  6630	519021600 
 566	 72541	470608864 
 567	209100	391997888 
 568	416150	302011776 
 569	693646	222754864 
 570	  6630	518467456 
 571	 72541	471494976 
 572	209100	391957312 
 573	416150	301984064 
 574	693646	222667696 
 575	  6630	520541280 
 576	 72541	470472800 
 577	209100	391902016 
 578	416150	301782016 
 579	693646	222640928 
 580	  6630	521168224 
 581	 72541	469667872 
 582	209100	391219008 
 583	416150	301795520 
 584	693646	222839840 
 585	  6630	518504704 
 586	 72541	471052800 
 587	209100	392034816 
 588	416150	301571584 
 589	693646	222788880 
 590	  6630	521229984 
 591	 72541	470340320 
 592	209100	392807200 
 593	416150	301957760 
 594	693646	222611008 
 595	  6630	521231040 
 596	 72541	468490304 
 597	209100	390685056 
 598	416150	302144512 
 599	693646	222879104 
 600	  6630	521343744 
 601	 72541	470496960 
 602	209100	391775616 
 603	416150	302047360 
 604	693646	222691728 
 605	  6630	521163712 
 606	 72541	471932288 
 607	209100	392187264 
 608	416150	300937056 
 609	693646	222894592 
 610	  6630	522190272 
 611	 72541	469477696 
 612	209100	392168992 
 613	416150	301778368 
 614	693646	223136672 
 615	  6630	518950272 
 616	 72541	470477440 
 617	209100	392811680 
 618	416150	302313472 
 619	693646	222939504 
 620	  6630	521884064 
 621	 72541	471515904 
 622	209100	391819264 
 623	416150	302133440 
 624	693646	223668208 
 625	  6630	519488448 
 626	 72541	471334016 
 627	209100	392381120 
 628	416150	302583968 
 629	693646	222467696 
 630	  6630	522629984 
 631	 72541	470020928 
 632	209100	392116832 
 633	416150	302044384 
 634	693646	222652512 
 635	  6630	524217440 
 636	 72541	470216864 
 637	209100	392455616 
 638	416150	301937536 
 639	693646	223171968 
 640	  6630	520960192 
 641	 72541	471756992 
 642	209100	391697920 
 643	416150	302019392 
 644	693646	222813104 
 645	  6630	518874432 
 646	 72541	469885376 
 647	209100	393866560 
 648	416150	302067392 
 649	693646	222879504 
 650	  6630	520483840 
 651	 72541	472237984 
 652	209100	392852160 
 653	416150	301106368 
 654	693646	222966480 
 655	  6630	522761408 
 656	 72541	470647904 
 657	209100	392728288 
 658	416150	302048704 
 659	693646	223504000 
 660	  6630	519560608 
 661	 72541	471273600 
 662	209100	391364608 
 663	416150	301580672 
 664	693646	223281568 
 665	  6630	522392352 
 666	 72541	471970400 
 667	209100	392265152 
 668	416150	301474944 
 669	693646	223485520 
 670	  6630	520781280 
 671	 72541	472155904 
 672	209100	392808416 
 673	416150	301829248 
 674	693646	223058256 
 675	  6630	521791232 
 676	 72541	471314112 
 677	209100	393195232 
 678	416150	302373376 
 679	693646	223034320 
 680	  6630	522201856 
 681	 72541	471140544 
 682	209100	393099616 
 683	416150	302523904 
 684	693646	223251264 
 685	  6630	519760064 
 686	 72541	471800704 
 687	209100	391704192 
 688	416150	302842592 
 689	693646	222967744 
 690	  6630	520044416 
 691	 72541	471174176 
 692	209100	392887168 
 693	416150	302269728 
 694	693646	223423424 
 695	  6630	521541888 
 696	 72541	471423456 
 697	209100	393559424 
 698	416150	302658368 
 699	693646	223267488 
 700	  6630	523211520 
 701	 72541	472475456 
 702	209100	392734208 
 703	416150	302556608 
 704	693646	223497792 
 705	  6630	521064768 
 706	 72541	474763712 
 707	209100	383817888 
 708	416150	302998304 
 709	693646	223887456 
 710	  6630	521849984 
 711	 72541	470894720 
 712	209100	392569440 
 713	416150	303349024 
 714	693646	223370016 
 715	  6630	525092448 
 716	 72541	472098496 
 717	209100	393176672 
 718	416150	303017792 
 719	693646	223492896 
 720	  6630	519415360 
 721	 72541	473491872 
 722	209100	393590464 
 723	416150	302594720 
 724	693646	223678176 
 725	  6630	523773536 
 726	 72541	473008960 
 727	209100	392165568 
 728	416150	303935936 
 729	693646	223558080 
 730	  6630	523463680 
 731	 72541	474692416 
 732	209100	393375104 
 733	416150	301926368 
 734	693646	224136400 
 735	  6630	523876800 
 736	 72541	473347840 
 737	209100	393268992 
 738	416150	303156480 
 739	693646	223627264 
 740	  6630	520645856 
 741	 72541	472193440 
 742	209100	394002752 
 743	416150	302392832 
 744	693646	223752864 
 745	  6630	520684736 
 746	 72541	473601088 
 747	209100	393976512 
 748	416150	303871744 
 749	693646	223921008 
 750	  6630	521798336 
 751	 72541	473631552 
 752	209100	394550560 
 753	416150	302682240 
 754	693646	223590528 
 755	  6630	519991104 
 756	 72541	472309824 
 757	209100	393079744 
 758	416150	302735360 
 759	693646	223772560 
 760	  6630	521184704 
 761	 72541	474744576 
 762	209100	394598400 
 763	416150	302934272 
 764	693646	223923904 
 765	  6630	520495232 
 766	 72541	471635616 
 767	209100	393672288 
 768	416150	303065984 
 769	693646	223636096 
 770	  6630	519050112 
 771	 72541	472008960 
 772	209100	393546560 
 773	416150	302809568 
 774	693646	223594816 
 775	  6630	523203040 
 776	 72541	472527936 
 777	209100	393924800 
 778	416150	303562048 
 779	693646	223470864 
 780	  6630	523320480 
 781	 72541	472328192 
 782	209100	393022976 
 783	416150	302979904 
 784	693646	224458080 
 785	  6630	520926080 
 786	 72541	475223200 
 787	209100	393741248 
 788	416150	304853312 
 789	693646	223749552 
 790	  6630	518581824 
 791	 72541	469475008 
 792	209100	393414432 
 793	416150	303243520 
 794	693646	224272128 
 795	  6630	524930272 
 796	 72541	467178112 
 797	209100	392541408 
 798	416150	303423424 
 799	693646	223713008 
 800	  6630	525323648 
 801	 72541	473622368 
 802	209100	393583840 
 803	416150	303317696 
 804	693646	224106368 
 805	  6630	522899520 
 806	 72541	472623648 
 807	209100	393590464 
 808	416150	303852032 
 809	693646	223531088 
 810	  6630	522118208 
 811	 72541	473650592 
 812	209100	393943872 
 813	416150	303973984 
 814	693646	223147296 
 815	  6630	520298880 
 816	 72541	471581216 
 817	209100	394295168 
 818	416150	303642944 
 819	693646	223774080 
 820	  6630	522271872 
 821	 72541	472559968 
 822	209100	393362880 
 823	416150	303170240 
 824	693646	223853152 
 825	  6630	521333376 
 826	 72541	472980384 
 827	209100	393807040 
 828	416150	303624448 
 829	693646	223879520 
 830	  6630	522097408 
 831	 72541	474800320 
 832	209100	392851840 
 833	416150	302535232 
 834	693646	223812480 
 835	  6630	532837376 
 836	 72541	476201920 
 837	209100	393220192 
 838	416150	302967136 
 839	693646	223726896 
 840	  6630	522121024 
 841	 72541	474703552 
 842	209100	394606048 
 843	416150	303240512 
 844	693646	223719488 
 845	  6630	524167904 
 846	 72541	473306496 
 847	209100	393644544 
 848	416150	302003328 
 849	693646	223831504 
 850	  6630	521740704 
 851	 72541	477736128 
 852	209100	394544576 
 853	416150	303749728 
 854	693646	223660544 
 855	  6630	528638752 
 856	 72541	474629376 
 857	209100	393567424 
 858	416150	303590208 
 859	693646	224185392 
 860	  6630	527098368 
 861	 72541	473074016 
 862	209100	393827584 
 863	416150	303184608 
 864	693646	223540544 
 865	  6630	525011584 
 866	 72541	477762048 
 867	209100	393212096 
 868	416150	303624352 
 869	693646	224337664 
 870	  6630	523847936 
 871	 72541	474792288 
 872	209100	394553984 
 873	416150	302821792 
 874	693646	223907056 
 875	  6630	523962176 
 876	 72541	472294464 
 877	209100	394020224 
 878	416150	302936416 
 879	693646	223913456 
 880	  6630	524192960 
 881	 72541	473061888 
 882	209100	394425216 
 883	416150	303767872 
 884	693646	224069632 
 885	  6630	523715072 
 886	 72541	473835200 
 887	209100	394764992 
 888	416150	304187648 
 889	693646	224078912 
 890	  6630	525325664 
 891	 72541	474798400 
 892	209100	394173440 
 893	416150	303460288 
 894	693646	224089664 
 895	  6630	522237216 
 896	 72541	474108000 
 897	209100	394661888 
 898	416150	302769888 
 899	693646	223777984 
 900	  6630	523098080 
 901	 72541	473240768 
 902	209100	393998944 
 903	416150	303507456 
 904	693646	224165008 
 905	  6630	523583808 
 906	 72541	473507040 
 907	209100	394837824 
 908	416150	303059584 
 909	693646	225104816 
 910	  6630	527052192 
 911	 72541	474254144 
 912	209100	394426400 
 913	416150	302928064 
 914	693646	224314560 
 915	  6630	524208544 
 916	 72541	473668032 
 917	209100	391587648 
 918	416150	303810368 
 919	693646	223715392 
 920	  6630	524557888 
 921	 72541	474905440 
 922	209100	394274048 
 923	416150	304479808 
 924	693646	225057760 
 925	  6630	522744064 
 926	 72541	472919744 
 927	209100	395010688 
 928	416150	303678400 
 929	693646	224206464 
 930	  6630	523640704 
 931	 72541	472132608 
 932	209100	395328000 
 933	416150	303735648 
 934	693646	224364704 
 935	  6630	524265824 
 936	 72541	474380480 
 937	209100	393954816 
 938	416150	303667904 
 939	693646	224365728 
 940	  6630	522108768 
 941	 72541	473898560 
 942	209100	395333536 
 943	416150	304046272 
 944	693646	224258944 
 945	  6630	527534912 
 946	 72541	473011904 
 947	209100	395531872 
 948	416150	303232608 
 949	693646	224531840 
 950	  6630	491743456 
 951	 72541	475473056 
 952	209100	394097760 
 953	416150	304038400 
 954	693646	224203696 
 955	  6630	524441056 
 956	 72541	473005760 
 957	209100	395164416 
 958	416150	302898208 
 959	693646	224899056 
 960	  6630	520337408 
 961	 72541	474948160 
 962	209100	394057472 
 963	416150	303358400 
 964	693646	224639264 
 965	  6630	522584640 
 966	 72541	471765152 
 967	209100	395101184 
 968	416150	304127552 
 969	693646	224355552 
 970	  6630	522742368 
 971	 72541	474034272 
 972	209100	394529408 
 973	416150	304640224 
 974	693646	224412800 
 975	  6630	524626816 
 976	 72541	474118336 
 977	209100	395542176 
 978	416150	303987232 
 979	693646	224724000 
 980	  6630	518972608 
 981	 72541	475846336 
 982	209100	395825440 
 983	416150	303664384 
 984	693646	225012160 
 985	  6630	523959104 
 986	 72541	477513696 
 987	209100	395401984 
 988	416150	303405536 
 989	693646	224687168 
 990	  6630	524629696 
 991	 72541	472782400 
 992	209100	395082112 
 993	416150	303343552 
 994	693646	224237568 
 995	  6630	527952384 
 996	 72541	476326592 
 997	209100	394605312 
 998	416150	303298944 
 999	693646	224543024 
1000	  6630	526814432 
1001	 72541	472964768 
1002	209100	393070752 
1003	416150	303509088 
1004	693646	224599984 
1005	  6630	524713248 
1006	 72541	475306560 
1007	209100	395230528 
1008	416150	303660800 
1009	693646	224553024 
1010	  6630	524206528 
1011	 72541	475617632 
1012	209100	394736960 
1013	416150	303744256 
1014	693646	224536672 
1015	  6630	525580576 
1016	 72541	475290144 
1017	209100	394486400 
1018	416150	304073536 
1019	693646	224012896 
1020	  6630	523801920 
1021	 72541	477572704 
1022	209100	395796736 
1023	416150	303696576 
1024	693646	224483024 
1025	  6630	519588576 
1026	 72541	474449792 
1027	209100	395850368 
1028	416150	304800768 
1029	693646	224872416 
1030	  6630	520351872 
1031	 72541	471005216 
1032	209100	393588096 
1033	416150	302907104 
1034	693646	223746192 
1035	  6630	524592736 
1036	 72541	471838240 
1037	209100	392385824 
1038	416150	301539104 
1039	693646	222832848 
1040	  6630	523452992 
1041	 72541	471572288 
1042	209100	390727264 
1043	416150	300573504 
1044	693646	222071296 
1045	  6630	519220864 
1046	 72541	469109888 
1047	209100	389563872 
1048	416150	299457216 
1049	693646	220699472 
1050	  6630	516864224 
1051	 72541	467432768 
1052	209100	387700096 
1053	416150	297765216 
1054	693646	219739952 
1055	  6630	511917184 
1056	 72541	461626624 
1057	209100	384633984 
1058	416150	295688384 
1059	693646	218881680 
1060	  6630	513153472 
1061	 72541	463076320 
1062	209100	383607136 
1063	416150	294541824 
1064	693646	217454544 
1065	  6630	504072608 
1066	 72541	456692448 
1067	209100	381716544 
1068	416150	293379328 
1069	693646	216446016 
1070	  6630	506874752 
1071	 72541	458966400 
1072	209100	380568096 
1073	416150	292629824 
1074	693646	215329664 
1075	  6630	503369504 
1076	 72541	454725440 
1077	209100	377688256 
1078	416150	290766400 
1079	693646	214850784 
1080	  6630	502347232 
1081	 72541	454341376 
1082	209100	376839456 
1083	416150	289125248 
1084	693646	213292400 
1085	  6630	499624128 
1086	 72541	450506016 
1087	209100	374883456 
1088	416150	287523456 
1089	693646	212953728 
1090	  6630	495894656 
1091	 72541	447498176 
1092	209100	371950624 
1093	416150	287491584 
1094	693646	211377440 
1095	  6630	494936896 
1096	 72541	445992736 
1097	209100	371605888 
1098	416150	286078944 
1099	693646	210721504 
1100	  6630	492336032 
1101	 72541	447095936 
1102	209100	370324672 
1103	416150	284552576 
1104	693646	209626976 
1105	  6630	488967616 
1106	 72541	444420096 
1107	209100	369179136 
1108	416150	282615168 
1109	693646	208616240 
1110	  6630	489644096 
1111	 72541	440790400 
1112	209100	367348928 
1113	416150	283032832 
1114	693646	208535072 
1115	  6630	488185056 
1116	 72541	441120000 
1117	209100	366927360 
1118	416150	281819456 
1119	693646	208003248 
1120	  6630	485492480 
1121	 72541	439473120 
1122	209100	364188352 
1123	416150	281737600 
1124	693646	206959808 
1125	  6630	483047136 
1126	 72541	437611936 
1127	209100	361331168 
1128	416150	280856256 
1129	693646	205903040 
1130	  6630	484170144 
1131	 72541	418431680 
1132	209100	362258240 
1133	416150	279405440 
1134	693646	205252880 
1135	  6630	480580608 
1136	 72541	437427872 
1137	209100	359665600 
1138	416150	279221088 
1139	693646	204781664 
1140	  6630	481431104 
1141	 72541	431107776 
1142	209100	361302112 
1143	416150	277946400 
1144	693646	203925488 
1145	  6630	476902208 
1146	 72541	431155840 
1147	209100	361104960 
1148	416150	277229696 
1149	693646	203448512 
1150	  6630	481624704 
1151	 72541	430497280 
1152	209100	356460928 
1153	416150	276349696 
1154	693646	202811200 
1155	  6630	476512096 
1156	 72541	431114144 
1157	209100	357848576 
1158	416150	275687520 
1159	693646	201340672 
1160	  6630	477961376 
1161	 72541	429175616 
1162	209100	356365376 
1163	416150	274139616 
1164	693646	201312928 
1165	  6630	476845568 
1166	 72541	430566016 
1167	209100	354514176 
1168	416150	273923040 
1169	693646	201105104 
1170	  6630	478942656 
1171	 72541	426573824 
1172	209100	355320512 
1173	416150	273140128 
1174	693646	200270368 
1175	  6630	473328832 
1176	 72541	428655744 
1177	209100	355070496 
1178	416150	272745248 
1179	693646	199154416 
1180	  6630	475505216 
1181	 72541	425192992 
1182	209100	354765920 
1183	416150	271968896 
1184	693646	198867232 
1185	  6630	470405696 
1186	 72541	426475488 
1187	209100	352847648 
1188	416150	270467712 
1189	693646	198251728 
1190	  6630	471841280 
1191	 72541	425216064 
1192	209100	351189184 
1193	416150	269381024 
1194	693646	197516992 
1195	  6630	472884288 
1196	 72541	422471616 
1197	209100	351326560 
1198	416150	270856096 
1199	693646	198719632 
1200	  6630	470144736 
1201	 72541	427347648 
1202	209100	353278592 
1203	416150	272795648 
1204	693646	199283328 
1205	  6630	475072128 
1206	 72541	427104192 
1207	209100	356441568 
1208	416150	274748928 
1209	693646	201060992 
1210	  6630	479374720 
1211	 72541	432520096 
1212	209100	358252608 
1213	416150	276972448 
1214	693646	202529536 
1215	  6630	482742176 
1216	 72541	434132192 
1217	209100	362094784 
1218	416150	279324128 
1219	693646	204368976 
1220	  6630	486598016 
1221	 72541	439714112 
1222	209100	363746528 
1223	416150	282064608 
1224	693646	205747008 
