#N	Area
240	5.634411E+07
241	1.715099E+08
242	1.424625E+08
243	1.069790E+08
244	7.842805E+07
245	5.648673E+07
246	1.717359E+08
247	1.428896E+08
248	1.069072E+08
249	7.876708E+07
250	5.645894E+07
251	1.719793E+08
252	1.428756E+08
253	1.071185E+08
254	7.865756E+07
255	5.662366E+07
256	1.719891E+08
257	1.432987E+08
258	1.071730E+08
259	7.879520E+07
260	5.661152E+07
261	1.725064E+08
262	1.435335E+08
263	1.071737E+08
264	7.852562E+07
265	5.674593E+07
266	1.727712E+08
267	1.437475E+08
268	1.074194E+08
269	7.873589E+07
270	5.658563E+07
271	1.729993E+08
272	1.436157E+08
273	1.074075E+08
274	7.870061E+07
275	5.660271E+07
276	1.733766E+08
277	1.436668E+08
278	1.074714E+08
279	7.879925E+07
280	5.668210E+07
281	1.732249E+08
282	1.439133E+08
283	1.074939E+08
284	7.889826E+07
285	5.656596E+07
286	1.735891E+08
287	1.438330E+08
288	1.075947E+08
289	7.883680E+07
290	5.662087E+07
291	1.732077E+08
292	1.439961E+08
293	1.075055E+08
294	7.901370E+07
295	5.665421E+07
296	1.734821E+08
297	1.440862E+08
298	1.077804E+08
299	7.877849E+07
300	5.662204E+07
301	1.743166E+08
302	1.438957E+08
303	1.072744E+08
304	7.878566E+07
305	5.686792E+07
306	1.731869E+08
307	1.446852E+08
308	1.077336E+08
309	7.867117E+07
310	5.659558E+07
311	1.739158E+08
312	1.442579E+08
313	1.074759E+08
314	7.884310E+07
315	5.657952E+07
316	1.745946E+08
317	1.445606E+08
318	1.074183E+08
319	7.881082E+07
320	5.665550E+07
321	1.745157E+08
322	1.447079E+08
323	1.078076E+08
324	7.880600E+07
325	5.622974E+07
326	1.755299E+08
327	1.451094E+08
328	1.075892E+08
329	7.896544E+07
330	5.668398E+07
331	1.745996E+08
332	1.448543E+08
333	1.078024E+08
334	7.895502E+07
335	5.655514E+07
336	1.752787E+08
337	1.448746E+08
338	1.075936E+08
339	7.892505E+07
340	5.672711E+07
341	1.751401E+08
342	1.450849E+08
343	1.078390E+08
344	7.908669E+07
345	5.662789E+07
346	1.756929E+08
347	1.448807E+08
348	1.077152E+08
349	7.899674E+07
350	5.689367E+07
351	1.753242E+08
352	1.452663E+08
353	1.080330E+08
354	7.914955E+07
355	5.676744E+07
356	1.758032E+08
357	1.453635E+08
358	1.078492E+08
359	7.893935E+07
360	5.690847E+07
361	1.754379E+08
362	1.451642E+08
363	1.079876E+08
364	7.905198E+07
365	5.673057E+07
366	1.760592E+08
367	1.453024E+08
368	1.079747E+08
369	7.900740E+07
370	5.683090E+07
371	1.759390E+08
372	1.453802E+08
373	1.080984E+08
374	7.914000E+07
375	5.674428E+07
376	1.760387E+08
377	1.458158E+08
378	1.080445E+08
379	7.913496E+07
380	5.676200E+07
381	1.768252E+08
382	1.456703E+08
383	1.081066E+08
384	7.908154E+07
385	5.681023E+07
386	1.762612E+08
387	1.459669E+08
388	1.082433E+08
389	7.904904E+07
390	5.682932E+07
391	1.765074E+08
392	1.459887E+08
393	1.080568E+08
394	7.911956E+07
395	5.677930E+07
396	1.765515E+08
397	1.463516E+08
398	1.083239E+08
399	7.910901E+07
400	5.687401E+07
401	1.767344E+08
402	1.460260E+08
403	1.083640E+08
404	7.909470E+07
405	5.679720E+07
406	1.771967E+08
407	1.463657E+08
408	1.084432E+08
409	7.922280E+07
410	5.673816E+07
411	1.773420E+08
412	1.463442E+08
413	1.084400E+08
414	7.924573E+07
415	5.690322E+07
416	1.779397E+08
417	1.463688E+08
418	1.083857E+08
419	7.913112E+07
420	5.698594E+07
421	1.778290E+08
422	1.464847E+08
423	1.083027E+08
424	7.933402E+07
425	5.681476E+07
426	1.777451E+08
427	1.466238E+08
428	1.083076E+08
429	7.925113E+07
430	5.688407E+07
431	1.778461E+08
432	1.467171E+08
433	1.085787E+08
434	7.928669E+07
435	5.696977E+07
436	1.779795E+08
437	1.468918E+08
438	1.086407E+08
439	7.946643E+07
440	5.697225E+07
441	1.783849E+08
442	1.467052E+08
443	1.085271E+08
444	7.929523E+07
445	5.690220E+07
446	1.780465E+08
447	1.469692E+08
448	1.087777E+08
449	7.919656E+07
450	5.698334E+07
451	1.782562E+08
452	1.465705E+08
453	1.087061E+08
454	7.930535E+07
455	5.692838E+07
456	1.787240E+08
457	1.470526E+08
458	1.088748E+08
459	7.930784E+07
460	5.691826E+07
461	1.782714E+08
462	1.469947E+08
463	1.087887E+08
464	7.931683E+07
465	5.696563E+07
466	1.783683E+08
467	1.471591E+08
468	1.086763E+08
469	7.935569E+07
470	5.688335E+07
471	1.790337E+08
472	1.470986E+08
473	1.087153E+08
474	7.932038E+07
475	5.713103E+07
476	1.785190E+08
477	1.470778E+08
478	1.088554E+08
479	7.935594E+07
480	5.702784E+07
481	1.783320E+08
482	1.474038E+08
483	1.088064E+08
484	7.921861E+07
485	5.694469E+07
486	1.791446E+08
487	1.476552E+08
488	1.088674E+08
489	7.915958E+07
490	5.707968E+07
491	1.789577E+08
492	1.474391E+08
493	1.090165E+08
494	7.947402E+07
495	5.713310E+07
496	1.794164E+08
497	1.475958E+08
498	1.089681E+08
499	7.940338E+07
500	5.712956E+07
501	1.793228E+08
502	1.474450E+08
503	1.089718E+08
504	7.946021E+07
505	5.732212E+07
506	1.794881E+08
507	1.477601E+08
508	1.085045E+08
509	7.942846E+07
510	5.715129E+07
511	1.797302E+08
512	1.475858E+08
513	1.091684E+08
514	7.960111E+07
515	5.711250E+07
516	1.795503E+08
517	1.482007E+08
518	1.092321E+08
519	7.962594E+07
520	5.706901E+07
521	1.796358E+08
522	1.480155E+08
523	1.091860E+08
524	7.944064E+07
525	5.706888E+07
526	1.794778E+08
527	1.480523E+08
528	1.094079E+08
529	7.935280E+07
530	5.717259E+07
531	1.798786E+08
532	1.476308E+08
533	1.093086E+08
534	7.919939E+07
535	5.710162E+07
536	1.800776E+08
537	1.482135E+08
538	1.088780E+08
539	7.966459E+07
540	5.710054E+07
541	1.803832E+08
542	1.483861E+08
543	1.093401E+08
544	7.958126E+07
545	5.705798E+07
546	1.801882E+08
547	1.482179E+08
548	1.094538E+08
549	7.960564E+07
550	5.720445E+07
551	1.802447E+08
552	1.482612E+08
553	1.093730E+08
554	7.930211E+07
555	5.716518E+07
556	1.802831E+08
557	1.483977E+08
558	1.094191E+08
559	7.947674E+07
560	5.702050E+07
561	1.801915E+08
562	1.484214E+08
563	1.093746E+08
564	7.956838E+07
565	5.718662E+07
566	1.802749E+08
567	1.483175E+08
568	1.094215E+08
569	7.963046E+07
570	5.730634E+07
571	1.803267E+08
572	1.485092E+08
573	1.095233E+08
574	7.964640E+07
575	5.717100E+07
576	1.806041E+08
577	1.483205E+08
578	1.093639E+08
579	7.957564E+07
580	5.724772E+07
581	1.806356E+08
582	1.485374E+08
583	1.094207E+08
584	7.958515E+07
585	5.722246E+07
586	1.806392E+08
587	1.486433E+08
588	1.094494E+08
589	7.963893E+07
590	5.722244E+07
591	1.807529E+08
592	1.484684E+08
593	1.096569E+08
594	7.963178E+07
595	5.717984E+07
596	1.807873E+08
597	1.484850E+08
598	1.093459E+08
599	7.971081E+07
600	5.721245E+07
601	1.808761E+08
602	1.486642E+08
603	1.095243E+08
604	7.967259E+07
605	5.711455E+07
606	1.808548E+08
607	1.487397E+08
608	1.095661E+08
609	7.940918E+07
610	5.721638E+07
611	1.809321E+08
612	1.484599E+08
613	1.095920E+08
614	7.962677E+07
615	5.734562E+07
616	1.810210E+08
617	1.487585E+08
618	1.096788E+08
619	7.979149E+07
620	5.725761E+07
621	1.812405E+08
622	1.491054E+08
623	1.096417E+08
624	7.972596E+07
625	5.742796E+07
626	1.811908E+08
627	1.488649E+08
628	1.096035E+08
629	7.981617E+07
630	5.708002E+07
631	1.811415E+08
632	1.492665E+08
633	1.094683E+08
634	7.967219E+07
635	5.720874E+07
636	1.814140E+08
637	1.490957E+08
638	1.096781E+08
639	7.960907E+07
640	5.723682E+07
641	1.809654E+08
642	1.488961E+08
643	1.095101E+08
644	7.973288E+07
645	5.724002E+07
646	1.811598E+08
647	1.490016E+08
648	1.098108E+08
649	7.967682E+07
650	5.719812E+07
651	1.814759E+08
652	1.491724E+08
653	1.097736E+08
654	7.938546E+07
655	5.717885E+07
656	1.816324E+08
657	1.492260E+08
658	1.099663E+08
659	7.969821E+07
660	5.739521E+07
661	1.813566E+08
662	1.491231E+08
663	1.097400E+08
664	7.955150E+07
665	5.733759E+07
666	1.817922E+08
667	1.489475E+08
668	1.098194E+08
669	7.959262E+07
670	5.734305E+07
671	1.817730E+08
672	1.494156E+08
673	1.097830E+08
674	7.964844E+07
675	5.722979E+07
676	1.818460E+08
677	1.493755E+08
678	1.098661E+08
679	7.975600E+07
680	5.725673E+07
681	1.816336E+08
682	1.494972E+08
683	1.100935E+08
684	7.973461E+07
685	5.737004E+07
686	1.818129E+08
687	1.494022E+08
688	1.098495E+08
689	7.989434E+07
690	5.725723E+07
691	1.819889E+08
692	1.494559E+08
693	1.098114E+08
694	7.976349E+07
695	5.734587E+07
696	1.823676E+08
697	1.495697E+08
698	1.100157E+08
699	7.986160E+07
700	5.726422E+07
701	1.824408E+08
702	1.495784E+08
703	1.100165E+08
704	7.978678E+07
705	5.735311E+07
706	1.824360E+08
707	1.499038E+08
708	1.103287E+08
709	7.985502E+07
710	5.749277E+07
711	1.824149E+08
712	1.495420E+08
713	1.101010E+08
714	8.007510E+07
715	5.731505E+07
716	1.820894E+08
717	1.496311E+08
718	1.099905E+08
719	8.001051E+07
720	5.739462E+07
721	1.827956E+08
722	1.497965E+08
723	1.101209E+08
724	7.982440E+07
725	5.737261E+07
726	1.824708E+08
727	1.495991E+08
728	1.098069E+08
729	8.014154E+07
730	5.734695E+07
731	1.824452E+08
732	1.498688E+08
733	1.101671E+08
734	7.969786E+07
735	5.753390E+07
736	1.826331E+08
737	1.499864E+08
738	1.101094E+08
739	8.001419E+07
740	5.740647E+07
741	1.825943E+08
742	1.498688E+08
743	1.100276E+08
744	7.979302E+07
745	5.743317E+07
746	1.828328E+08
747	1.500405E+08
748	1.100856E+08
749	8.022017E+07
750	5.743485E+07
751	1.824796E+08
752	1.499543E+08
753	1.105315E+08
754	7.990928E+07
755	5.739830E+07
756	1.829881E+08
757	1.501549E+08
758	1.101481E+08
759	7.990560E+07
760	5.745289E+07
761	1.830663E+08
762	1.501806E+08
763	1.104491E+08
764	7.995424E+07
765	5.752387E+07
766	1.825912E+08
767	1.501048E+08
768	1.101966E+08
769	7.999829E+07
770	5.738965E+07
771	1.828831E+08
772	1.498397E+08
773	1.101395E+08
774	7.991366E+07
775	5.733060E+07
776	1.828846E+08
777	1.502227E+08
778	1.102410E+08
779	8.013590E+07
780	5.729810E+07
781	1.828827E+08
782	1.500180E+08
783	1.102227E+08
784	8.007998E+07
785	5.765421E+07
786	1.828632E+08
787	1.500504E+08
788	1.103654E+08
789	8.029970E+07
790	5.750827E+07
791	1.830428E+08
792	1.501937E+08
793	1.101751E+08
794	8.004355E+07
795	5.750589E+07
796	1.838140E+08
797	1.498808E+08
798	1.101242E+08
799	8.011968E+07
800	5.745836E+07
801	1.833373E+08
802	1.503866E+08
803	1.102159E+08
804	8.002574E+07
805	5.754862E+07
806	1.833106E+08
807	1.503241E+08
808	1.102468E+08
809	8.014173E+07
810	5.738370E+07
811	1.829881E+08
812	1.502270E+08
813	1.102833E+08
814	8.021082E+07
815	5.729070E+07
816	1.827356E+08
817	1.501622E+08
818	1.103067E+08
819	8.010220E+07
820	5.747882E+07
821	1.832719E+08
822	1.503664E+08
823	1.101726E+08
824	8.005607E+07
825	5.750058E+07
826	1.830313E+08
827	1.504701E+08
828	1.102204E+08
829	8.014453E+07
830	5.746218E+07
831	1.832605E+08
832	1.506858E+08
833	1.100635E+08
834	7.996672E+07
835	5.748477E+07
836	1.843250E+08
837	1.507856E+08
838	1.101600E+08
839	8.007170E+07
840	5.744213E+07
841	1.830769E+08
842	1.509046E+08
843	1.104827E+08
844	8.008620E+07
845	5.739790E+07
846	1.835495E+08
847	1.505496E+08
848	1.102159E+08
849	7.962576E+07
850	5.749583E+07
851	1.825815E+08
852	1.511463E+08
853	1.102941E+08
854	8.021248E+07
855	5.740334E+07
856	1.840952E+08
857	1.505740E+08
858	1.102711E+08
859	8.011030E+07
860	5.756037E+07
861	1.843899E+08
862	1.501929E+08
863	1.103806E+08
864	7.993408E+07
865	5.733302E+07
866	1.840485E+08
867	1.509418E+08
868	1.102489E+08
869	8.009927E+07
870	5.754801E+07
871	1.837570E+08
872	1.506684E+08
873	1.104374E+08
874	7.996376E+07
875	5.747930E+07
876	1.837061E+08
877	1.503186E+08
878	1.104175E+08
879	7.997891E+07
880	5.745172E+07
881	1.837653E+08
882	1.503757E+08
883	1.103960E+08
884	8.020518E+07
885	5.751943E+07
886	1.840967E+08
887	1.505852E+08
888	1.105265E+08
889	8.027834E+07
890	5.752942E+07
891	1.840385E+08
892	1.507184E+08
893	1.103814E+08
894	8.012693E+07
895	5.750489E+07
896	1.837106E+08
897	1.508442E+08
898	1.105696E+08
899	7.992831E+07
900	5.745072E+07
901	1.839294E+08
902	1.506688E+08
903	1.104074E+08
904	8.011814E+07
905	5.752476E+07
906	1.840250E+08
907	1.506483E+08
908	1.105803E+08
909	8.001236E+07
910	5.782422E+07
911	1.842423E+08
912	1.506576E+08
913	1.104944E+08
914	8.000035E+07
915	5.756638E+07
916	1.838574E+08
917	1.506881E+08
918	1.101779E+08
919	8.021277E+07
920	5.741655E+07
921	1.835789E+08
922	1.510867E+08
923	1.105823E+08
924	8.037073E+07
925	5.776081E+07
926	1.842331E+08
927	1.511687E+08
928	1.106294E+08
929	8.020677E+07
930	5.759510E+07
931	1.839234E+08
932	1.507008E+08
933	1.108345E+08
934	8.015602E+07
935	5.755826E+07
936	1.839171E+08
937	1.509958E+08
938	1.105345E+08
939	8.019722E+07
940	5.761856E+07
941	1.842267E+08
942	1.508179E+08
943	1.106569E+08
944	8.029268E+07
945	5.759684E+07
946	1.845170E+08
947	1.510168E+08
948	1.106994E+08
949	8.017476E+07
950	5.757675E+07
951	1.845374E+08
952	1.513299E+08
953	1.106036E+08
954	8.031529E+07
955	5.754186E+07
956	1.844989E+08
957	1.509370E+08
958	1.106346E+08
959	7.996930E+07
960	5.777840E+07
961	1.840986E+08
962	1.512270E+08
963	1.107035E+08
964	8.012449E+07
965	5.762684E+07
966	1.846254E+08
967	1.509763E+08
968	1.107702E+08
969	8.022281E+07
970	5.758491E+07
971	1.847944E+08
972	1.510910E+08
973	1.105890E+08
974	8.045653E+07
975	5.760312E+07
976	1.846596E+08
977	1.511832E+08
978	1.107391E+08
979	8.026816E+07
980	5.765827E+07
981	1.840174E+08
982	1.514242E+08
983	1.109636E+08
984	8.011358E+07
985	5.775948E+07
986	1.845035E+08
987	1.517544E+08
988	1.107738E+08
989	8.010107E+07
990	5.764049E+07
991	1.847312E+08
992	1.511242E+08
993	1.108635E+08
994	8.012055E+07
995	5.756094E+07
996	1.848868E+08
997	1.512916E+08
998	1.107675E+08
999	8.010094E+07
1000	5.765290E+07
1001	1.844782E+08
1002	1.513479E+08
1003	1.105231E+08
1004	8.016483E+07
1005	5.770385E+07
1006	1.846978E+08
1007	1.512579E+08
1008	1.107944E+08
1009	8.019603E+07
1010	5.761571E+07
1011	1.849010E+08
1012	1.515712E+08
1013	1.106664E+08
1014	8.019690E+07
1015	5.762129E+07
1016	1.848087E+08
1017	1.510754E+08
1018	1.106694E+08
1019	8.031230E+07
1020	5.742119E+07
1021	1.850564E+08
1022	1.515319E+08
1023	1.107811E+08
1024	8.017305E+07
1025	5.757938E+07
1026	1.844474E+08
1027	1.513935E+08
1028	1.109222E+08
1029	8.046053E+07
1030	5.770084E+07
1031	1.848326E+08
1032	1.513115E+08
1033	1.105338E+08
1034	8.003418E+07
1035	5.735207E+07
1036	1.846724E+08
1037	1.510391E+08
1038	1.102262E+08
1039	7.958658E+07
1040	5.701970E+07
1041	1.845758E+08
1042	1.508259E+08
1043	1.096183E+08
1044	7.929186E+07
1045	5.689362E+07
1046	1.834784E+08
1047	1.498940E+08
1048	1.092428E+08
1049	7.895670E+07
1050	5.653101E+07
1051	1.835400E+08
1052	1.493789E+08
1053	1.087399E+08
1054	7.859981E+07
1055	5.623100E+07
1056	1.821753E+08
1057	1.485391E+08
1058	1.079840E+08
1059	7.802051E+07
1060	5.605452E+07
1061	1.812271E+08
1062	1.477893E+08
1063	1.075441E+08
1064	7.761987E+07
1065	5.570439E+07
1066	1.798119E+08
1067	1.465896E+08
1068	1.069366E+08
1069	7.732710E+07
1070	5.538826E+07
1071	1.788830E+08
1072	1.460271E+08
1073	1.066274E+08
1074	7.709414E+07
1075	5.506160E+07
1076	1.778718E+08
1077	1.449770E+08
1078	1.057412E+08
1079	7.659789E+07
1080	5.505042E+07
1081	1.764916E+08
1082	1.442877E+08
1083	1.053196E+08
1084	7.618033E+07
1085	5.461955E+07
1086	1.751493E+08
1087	1.432968E+08
1088	1.047754E+08
1089	7.568520E+07
1090	5.452744E+07
1091	1.742974E+08
1092	1.425098E+08
1093	1.042352E+08
1094	7.566515E+07
1095	5.413127E+07
1096	1.731349E+08
1097	1.420541E+08
1098	1.038311E+08
1099	7.528391E+07
1100	5.388850E+07
1101	1.722410E+08
1102	1.412796E+08
1103	1.032699E+08
1104	7.482894E+07
1105	5.364599E+07
1106	1.710648E+08
1107	1.399688E+08
1108	1.032578E+08
1109	7.430928E+07
1110	5.344288E+07
1111	1.695323E+08
1112	1.392591E+08
1113	1.024792E+08
1114	7.450308E+07
1115	5.345024E+07
1116	1.691240E+08
1117	1.386468E+08
1118	1.022135E+08
1119	7.405608E+07
1120	5.321087E+07
1121	1.674458E+08
1122	1.377048E+08
1123	1.014673E+08
1124	7.397019E+07
1125	5.299213E+07
1126	1.666776E+08
1127	1.371615E+08
1128	1.007689E+08
1129	7.376135E+07
1130	5.278341E+07
1131	1.656182E+08
1132	1.364379E+08
1133	1.007808E+08
1134	7.335086E+07
1135	5.258070E+07
1136	1.648079E+08
1137	1.356346E+08
1138	1.000679E+08
1139	7.329966E+07
1140	5.243212E+07
1141	1.643060E+08
1142	1.350260E+08
1143	9.992184E+07
1144	7.291352E+07
1145	5.222880E+07
1146	1.631954E+08
1147	1.343610E+08
1148	9.981210E+07
1149	7.272670E+07
1150	5.202322E+07
1151	1.625387E+08
1152	1.337227E+08
1153	9.912318E+07
1154	7.245926E+07
1155	5.198662E+07
1156	1.615165E+08
1157	1.334429E+08
1158	9.896322E+07
1159	7.221333E+07
1160	5.162392E+07
1161	1.605771E+08
1162	1.325919E+08
1163	9.848031E+07
1164	7.191492E+07
1165	5.154978E+07
1166	1.602387E+08
1167	1.322064E+08
1168	9.800372E+07
1169	7.186748E+07
1170	5.151452E+07
1171	1.593308E+08
1172	1.317110E+08
1173	9.785022E+07
1174	7.164447E+07
1175	5.131795E+07
1176	1.583664E+08
1177	1.312260E+08
1178	9.754661E+07
1179	7.148584E+07
1180	5.100379E+07
1181	1.578410E+08
1182	1.306408E+08
1183	9.734746E+07
1184	7.124396E+07
1185	5.097350E+07
1186	1.566743E+08
1187	1.297236E+08
1188	9.672669E+07
1189	7.083282E+07
1190	5.076761E+07
1191	1.557168E+08
1192	1.292256E+08
1193	9.625680E+07
1194	7.053507E+07
1195	5.058395E+07
1196	1.552444E+08
1197	1.287570E+08
1198	9.622457E+07
1199	7.101816E+07
1200	5.098056E+07
1201	1.545907E+08
1202	1.287644E+08
1203	9.670863E+07
1204	7.142595E+07
1205	5.112807E+07
1206	1.545872E+08
1207	1.292764E+08
1208	9.753130E+07
1209	7.196424E+07
1210	5.170959E+07
1211	1.558442E+08
1212	1.298781E+08
1213	9.814101E+07
1214	7.267048E+07
1215	5.206512E+07
1216	1.561143E+08
1217	1.305732E+08
1218	9.895788E+07
1219	7.316606E+07
1220	5.263400E+07
1221	1.569167E+08
1222	1.313289E+08
1223	9.981581E+07
1224	7.393609E+07
1225	5.300366E+07
1226	1.575287E+08
1227	1.320948E+08
1228	1.003542E+08
1229	7.436791E+07
1230	5.334494E+07
1231	1.576879E+08
1232	1.326419E+08
1233	1.007677E+08
1234	7.486170E+07
1235	5.360585E+07
1236	1.584961E+08
1237	1.333898E+08
1238	1.014221E+08
1239	7.529131E+07
1240	5.388535E+07
1241	1.590926E+08
1242	1.338852E+08
1243	1.016917E+08
1244	7.537149E+07
1245	5.410054E+07
1246	1.595779E+08
1247	1.341384E+08
1248	1.021668E+08
1249	7.560448E+07
1250	5.423516E+07
1251	1.598789E+08
1252	1.346396E+08
1253	1.020741E+08
1254	7.576529E+07
1255	5.430941E+07
1256	1.601336E+08
1257	1.349119E+08
1258	1.024743E+08
1259	7.604381E+07
1260	5.451485E+07
1261	1.608820E+08
1262	1.352972E+08
1263	1.028132E+08
1264	7.621405E+07
1265	5.455518E+07
1266	1.613716E+08
1267	1.355607E+08
1268	1.030490E+08
1269	7.632051E+07
1270	5.485282E+07
1271	1.615648E+08
1272	1.359101E+08
1273	1.029324E+08
1274	7.649655E+07
1275	5.480058E+07
1276	1.618540E+08
1277	1.359921E+08
1278	1.032980E+08
1279	7.645382E+07
1280	5.486658E+07
1281	1.621304E+08
1282	1.362972E+08
1283	1.035391E+08
1284	7.665986E+07
1285	5.485264E+07
1286	1.623104E+08
1287	1.363227E+08
1288	1.036452E+08
1289	7.656083E+07
1290	5.484400E+07
1291	1.625437E+08
1292	1.367698E+08
1293	1.039867E+08
1294	7.671843E+07
1295	5.485392E+07
1296	1.628640E+08
1297	1.368593E+08
1298	1.035028E+08
1299	7.675155E+07
1300	5.505910E+07
1301	1.632829E+08
1302	1.370193E+08
1303	1.037003E+08
1304	7.685428E+07
1305	5.499642E+07
1306	1.633990E+08
1307	1.373853E+08
1308	1.039220E+08
1309	7.681025E+07
1310	5.514680E+07
1311	1.638523E+08
1312	1.371900E+08
1313	1.041701E+08
1314	7.695366E+07
1315	5.531964E+07
1316	1.645656E+08
1317	1.374262E+08
1318	1.042839E+08
1319	7.698512E+07
1320	5.500117E+07
1321	1.646484E+08
1322	1.379758E+08
1323	1.043935E+08
1324	7.708766E+07
1325	5.529641E+07
1326	1.656482E+08
1327	1.384280E+08
1328	1.044378E+08
1329	7.704386E+07
1330	5.525199E+07
1331	1.655093E+08
1332	1.386385E+08
1333	1.046321E+08
1334	7.723335E+07
1335	5.525293E+07
1336	1.657269E+08
1337	1.386573E+08
1338	1.045676E+08
1339	7.717774E+07
1340	5.540156E+07
1341	1.658380E+08
1342	1.390907E+08
1343	1.046693E+08
1344	7.722451E+07
1345	5.541156E+07
1346	1.664434E+08
1347	1.387119E+08
1348	1.046856E+08
1349	7.739742E+07
1350	5.519640E+07
1351	1.666110E+08
1352	1.392176E+08
1353	1.048835E+08
1354	7.722301E+07
1355	5.549576E+07
1356	1.664796E+08
1357	1.399057E+08
1358	1.051109E+08
1359	7.736640E+07
1360	5.560359E+07
1361	1.676561E+08
1362	1.397671E+08
